eta,vf,rho_g_cc,particle_true_density_g_cc,E_mt_mpa,E_ds_mpa,E_hs_lo_mpa,E_hs_hi_mpa,nu_mt,specific_E
0.9575,0.15,1.0495422039531248,0.31028135968749987,3133.6481599369017,3133.921625133906,3133.6481599369017,3137.2120119876668,0.33263375049805227,2985.728585409852
0.9575,0.155,1.0451936107515623,0.31028135968749987,3138.1269092908938,3138.417603088142,3138.1269092908938,3141.793493538889,0.33203016877319824,3002.4359860316945
0.9575,0.16,1.04084501755,0.31028135968749987,3142.6070457561887,3142.9154002020296,3142.6070457561887,3146.375268232508,0.33142496146524036,3019.28432453223
0.9575,0.165,1.0364964243484374,0.31028135968749987,3147.0885547219013,3147.414992861174,3147.0885547219013,3150.957315871246,0.3308181256137503,3036.2753607184172
0.9575,0.17,1.032147831146875,0.31028135968749987,3151.5714214983977,3151.9163573179662,3151.5714214983977,3155.5396161566687,0.33020965825884874,3053.4108839782352
0.9575,0.17500000000000002,1.0277992379453125,0.31028135968749987,3156.0556313170487,3156.4194696911873,3156.0556313170487,3160.1221486888685,0.32959955644125116,3070.692713906232
0.9575,0.18,1.02345064474375,0.31028135968749987,3160.541169329996,3160.924305965213,3160.541169329996,3164.70489296617,0.3289878172023143,3088.122700945025
0.9575,0.185,1.0191020515421874,0.31028135968749987,3165.0280206099196,3165.430841974381,3165.0280206099196,3169.2878283848304,0.3283744375840824,3105.702727043228
0.9575,0.19,1.014753458340625,0.31028135968749987,3169.516170149793,3169.939053441504,3169.516170149793,3173.8709342387283,0.3277594146293338,3123.434706330287
0.9575,0.195,1.0104048651390622,0.31028135968749987,3174.005602862643,3174.4489159433588,3174.005602862643,3178.4541897190666,0.3271427453816288,3141.320585808743
0.9575,0.2,1.0060562719375,0.31028135968749987,3178.4963035813144,3178.9604049202503,3178.4963035813144,3183.0375739140727,0.3265244268853563,3159.3623460644503
0.9575,0.20500000000000002,1.0017076787359374,0.31028135968749987,3182.9882570582404,3183.473495675526,3182.9882570582404,3187.6210658086884,0.32590445618578184,3177.5620019953103
0.9575,0.21,0.997359085534375,0.31028135968749987,3187.4814479651845,3187.988163375111,3187.4814479651845,3192.2046442842775,0.3252828303290957,3195.921603559027
0.9575,0.215,0.9930104923328125,0.31028135968749987,3191.975860893024,3192.504383047051,3191.975860893024,3196.7882881183154,0.32465954636246125,3214.4432365405637
0.9575,0.22,0.9886618991312499,0.31028135968749987,3196.471480351503,3197.022129581086,3196.471480351503,3201.371975984094,0.32403460133406337,3233.129023339813
0.9575,0.225,0.9843133059296875,0.31028135968749987,3200.9682907689885,3201.5413777282397,3200.9682907689885,3205.9556864504243,0.32340799229315764,3251.981123780159
0.9575,0.23,0.9799647127281249,0.31028135968749987,3205.466276492247,3206.0621021004445,3205.466276492247,3210.5393979813225,0.32277971629011964,3271.0017359385783
0.9575,0.23500000000000001,0.9756161195265625,0.31028135968749987,3209.965421786195,3210.5842771701955,3209.965421786195,3215.12308893572,0.32214977037649445,3290.193096997921
0.9575,0.24,0.9712675263249999,0.31028135968749987,3214.465710833672,3215.1078772511537,3214.465710833672,3219.7067375671613,0.3215181516050462,3309.55748412211
0.9575,0.245,0.9669189331234374,0.31028135968749987,3218.967127735194,3219.6328765430494,3218.967127735194,3224.2903220235016,0.32088485702980923,3329.0972153549287
0.9575,0.25,0.962570339921875,0.31028135968749987,3223.4696565087243,3224.159249093847,3223.4696565087243,3228.873820346611,0.32024988370613783,3348.814650543201
0.9575,0.255,0.9582217467203125,0.31028135968749987,3227.973281089437,3228.6869688088154,3227.973281089437,3233.4572104720705,0.3196132286907569,3368.712192285095
0.9575,0.26,0.9538731535187499,0.31028135968749987,3232.4779853294713,3233.216009450642,3232.4779853294713,3238.040470228877,0.3189748890418144,3388.7922869043527
0.9575,0.265,0.9495245603171875,0.31028135968749987,3236.983752997712,3237.7463446389716,3236.983752997712,3242.6235773391404,0.3183348618189312,3409.057425451325
0.9575,0.27,0.9451759671156249,0.31028135968749987,3241.490567779534,3242.277947849952,3241.490567779534,3247.206509417796,0.3176931440832543,3429.5101447315974
0.9575,0.275,0.9408273739140625,0.31028135968749987,3245.9984132765876,3246.8107924158203,3245.9984132765876,3251.7892439722846,0.3170497328975077,3450.1530283631873
0.9575,0.28,0.9364787807124999,0.31028135968749987,3250.507273006542,3251.3448515245223,3250.507273006542,3256.371758402281,0.3164046253260463,3470.988707863154
0.9575,0.28500000000000003,0.9321301875109373,0.31028135968749987,3255.017130402868,3255.8800982193648,3255.017130402868,3260.954029999383,0.31575781843490736,3492.0198637646577
0.9575,0.29,0.9277815943093748,0.31028135968749987,3259.5279688145974,3260.41650539634,3259.5279688145974,3265.5360359468114,0.31510930929186415,3513.249226765418
0.9575,0.295,0.9234330011078126,0.31028135968749987,3264.03977150608,3264.9540457877392,3264.03977150608,3270.1177533191217,0.31445909496647956,3534.679578908613
0.9575,0.3,0.9190844079062499,0.31028135968749987,3268.5525216567667,3269.4926920095195,3268.5525216567667,3274.699159081909,0.31380717253015966,3556.313754797341
0.9575,0.305,0.9147358147046876,0.31028135968749987,3273.0662023609525,3274.032416517153,3273.0662023609525,3279.2802300915005,0.31315353905620785,3578.1546428436563
0.9575,0.31,0.9103872215031249,0.31028135968749987,3277.5807966275715,3278.573191618287,3277.5807966275715,3283.8609430946785,0.3124981916198789,3600.2051865534904
0.9575,0.315,0.9060386283015625,0.31028135968749987,3282.096287379933,3283.114989472264,3282.096287379933,3288.4412747283677,0.3118411272984345,3622.4683858484814
0.9575,0.32,0.9016900350999999,0.31028135968749987,3286.612657455516,3287.6577820896605,3286.612657455516,3293.0212015193606,0.31118234317119736,3644.94729842614
0.9575,0.325,0.8973414418984375,0.31028135968749987,3291.129889605714,3292.201541331875,3291.129889605714,3297.600699884,0.3105218363196076,3667.6450411594938
0.9575,0.33,0.8929928486968748,0.31028135968749987,3295.6479664956214,3296.7462389107395,3295.6479664956214,3302.1797461279134,0.30985960382727745,3690.564791537681
0.9575,0.335,0.8886442554953125,0.31028135968749987,3300.1668707037857,3301.2918463882015,3300.1668707037857,3306.7583164456946,0.3091956427800482,3713.709789148796
0.9575,0.34,0.8842956622937498,0.31028135968749987,3304.6865847219883,3305.838335176041,3304.6865847219883,3311.3363869206337,0.30852995026604607,3737.0833372065335
0.9575,0.34500000000000003,0.8799470690921875,0.31028135968749987,3309.2070909550016,3310.385676521389,3309.2070909550016,3315.913933524407,0.3078625233757393,3760.6888041220504
0.9575,0.35000000000000003,0.8755984758906249,0.31028135968749987,3313.7283717203773,3314.9338415253674,3313.7283717203773,3320.4909321168075,0.3071933592019948,3784.5296251227264
0.9575,0.355,0.8712498826890624,0.31028135968749987,3318.2504092481877,3319.4828011500153,3318.2504092481877,3325.0673584454303,0.3065224548401359,3808.6093039193297
0.9575,0.36,0.8669012894874999,0.31028135968749987,3322.773185680823,3324.032526195169,3322.773185680823,3329.6431881454005,0.305849807388,3832.9314144234354
0.9575,0.365,0.8625526962859374,0.31028135968749987,3327.2966830727414,3328.582987307015,3327.2966830727414,3334.2183967390806,0.3051754139459967,3857.4996025167347
0.9575,0.37,0.8582041030843749,0.31028135968749987,3331.820883390254,3333.134154977648,3331.820883390254,3338.7929596357803,0.30449927161716595,3882.3175878741795
0.9575,0.375,0.8538555098828124,0.31028135968749987,3336.34576851129,3337.685999544644,3336.34576851129,3343.366852131469,0.30382137750723703,3907.38916584281
0.9575,0.38,0.8495069166812499,0.31028135968749987,3340.871320225163,3342.2384911907075,3340.871320225163,3347.940049408489,0.3031417287246878,3932.7182093782967
0.9575,0.385,0.8451583234796873,0.31028135968749987,3345.3975202323595,3346.7915999433776,3345.3975202323595,3352.5125265352704,0.3024603223808036,3958.3086710412827
0.9575,0.39,0.840809730278125,0.31028135968749987,3349.9243501442866,3351.34529567482,3349.9243501442866,3357.084258466044,0.3017771555897379,3984.164585055635
0.9575,0.395,0.8364611370765624,0.31028135968749987,3354.4517914830726,3355.899548093933,3354.4517914830726,3361.65522004056,0.3010922254685714,4010.2900694309665
0.9575,0.4,0.8321125438749999,0.31028135968749987,3358.9798256813165,3360.4543267363483,3358.9798256813165,3366.2253859838006,0.30040552913737334,4036.6893281516295
0.9575,0.405,0.8277639506734374,0.31028135968749987,3363.50843408188,3365.009601015553,3363.50843408188,3370.7947309056913,0.2997170637192617,4063.3666534347826
0.9575,0.41000000000000003,0.8234153574718749,0.31028135968749987,3368.0375979376504,3369.5653401699424,3368.0375979376504,3375.363229300836,0.29902682634046496,4090.3264280599615
0.9575,0.41500000000000004,0.8190667642703123,0.31028135968749987,3372.5672984113235,3374.121513278868,3372.5672984113235,3379.930855548212,0.2983348141303828,4117.573127772882
0.9575,0.42,0.8147181710687499,0.31028135968749987,3377.0975165751743,3378.6780892621973,3377.0975165751743,3384.4975839109084,0.2976410242216488,4145.111323766214
0.9575,0.425,0.8103695778671873,0.31028135968749987,3381.628233410831,3383.235036879928,3381.628233410831,3389.0633885358375,0.29694545375019205,4172.945685240236
0.9575,0.43,0.806020984665625,0.31028135968749987,3386.159429809057,3387.792324731882,3386.159429809057,3393.6282434534514,0.29624809985530015,4201.080982046384
0.9575,0.435,0.8016723914640623,0.31028135968749987,3390.6910865695313,3392.349921257495,3390.6910865695313,3398.192122577473,0.29554895967968137,4229.522087416841
0.9575,0.44,0.7973237982625,0.31028135968749987,3395.223184400614,3396.907794735718,3395.223184400614,3402.754999704613,0.2948480303695288,4258.273980783422
0.9575,0.445,0.7929752050609373,0.31028135968749987,3399.7557039191393,3401.4659132742536,3399.7557039191393,3407.316848514294,0.2941453090745831,4287.3417506892665
0.9575,0.45,0.788626611859375,0.31028135968749987,3404.288625650179,3406.024244801325,3404.288625650179,3411.8776425683704,0.2934407929481974,4316.730597796793
0.9575,0.455,0.7842780186578123,0.31028135968749987,3408.82193002684,3410.582757122821,3408.82193002684,3416.4373553108653,0.2927344791474004,4346.4458379958
0.9575,0.46,0.7799294254562499,0.31028135968749987,3413.355597390024,3415.141417861346,3413.355597390024,3420.995960067679,0.29202636483296224,4376.492905615466
0.9575,0.465,0.7755808322546873,0.31028135968749987,3417.8896079882293,3419.7001944750295,3417.8896079882293,3425.5534300463387,0.2913164471694584,4406.877356744491
0.9575,0.47000000000000003,0.7712322390531249,0.31028135968749987,3422.4239419773185,3424.2590542571306,3422.4239419773185,3430.1097383356987,0.290604723325336,4437.604872663487
0.9575,0.47500000000000003,0.7668836458515622,0.31028135968749987,3426.958579420304,3428.8179643357325,3426.958579420304,3434.6648579056987,0.2898911904729788,4468.681263394193
0.9575,0.48,0.76253505265,0.31028135968749987,3431.493500287134,3433.376891673553,3431.493500287134,3439.2187616070673,0.2891758457887736,4500.112471370117
0.9575,0.485,0.7581864594484374,0.31028135968749987,3436.0286844544717,3437.93580306791,3436.0286844544717,3443.7714221710708,0.2884586864531767,4531.904575233512
0.9575,0.49,0.753837866246875,0.31028135968749987,3440.564111705483,3442.4946651508685,3440.564111705483,3448.322812209243,0.28773970965078044,4564.06379376375
0.9575,0.495,0.7494892730453124,0.31028135968749987,3445.09976172962,3447.053444356006,3445.09976172962,3452.8729042131017,0.2870189125703807,4596.596489942474
0.9575,0.5,0.7451406798437499,0.31028135968749987,3449.635614122405,3451.6121069748383,3449.635614122405,3457.4216705539125,0.28629629240504384,4629.50917516108
0.9575,0.505,0.7407920866421873,0.31028135968749987,3454.1716483852215,3456.17061914078,3454.1716483852215,3461.9690834823923,0.2855718463521754,4662.808513576406
0.9575,0.51,0.7364434934406249,0.31028135968749987,3458.7078439250963,3460.7289468057375,3458.7078439250963,3466.515115128468,0.28484557161358715,4696.501326620725
0.9575,0.515,0.7320949002390623,0.31028135968749987,3463.244180054494,3465.2870557517563,3463.244180054494,3471.059737501009,0.2841174653955668,4730.594597672497
0.9575,0.52,0.7277463070374999,0.31028135968749987,3467.780635991096,3469.8449115907447,3467.780635991096,3475.602922487554,0.28338752490894614,4765.09547689454
0.9575,0.525,0.7233977138359374,0.31028135968749987,3472.317190857602,3474.402479764365,3472.317190857602,3480.1446418540727,0.2826557473691707,4800.011286246758
0.9575,0.53,0.719049120634375,0.31028135968749987,3476.853823681508,3478.9597255441245,3476.853823681508,3484.6848672446795,0.28192212999636945,4835.349524680711
0.9575,0.535,0.7147005274328124,0.31028135968749987,3481.3905133949083,3483.5166140317383,3481.3905133949083,3489.2235701814056,0.28118667001542474,4871.117873523868
0.9575,0.54,0.7103519342312499,0.31028135968749987,3485.9272388342793,3488.0731101357633,3485.9272388342793,3493.7607220639134,0.2804493646560423,4907.324202061595
0.9575,0.545,0.7060033410296873,0.31028135968749987,3490.46397874028,3492.629178582403,3490.46397874028,3498.2962941692667,0.2797102111528225,4943.97657332546
0.9575,0.55,0.7016547478281249,0.31028135968749987,3495.0007117575387,3497.1847839713946,3495.0007117575387,3502.8302576516553,0.2789692067453313,4981.08325009676
0.9575,0.555,0.6973061546265623,0.31028135968749987,3499.5374164344503,3501.7398907036086,3499.5374164344503,3507.3625835421603,0.2782263486781718,5018.652701134703
0.9575,0.56,0.6929575614249999,0.31028135968749987,3504.07407122297,3506.294463005106,3504.07407122297,3511.893242748488,0.27748163420105576,5056.693607639091
0.9575,0.5650000000000001,0.6886089682234373,0.31028135968749987,3508.6106544784184,3510.848464926979,3508.6106544784184,3516.422206054731,0.2767350605688762,5095.21486995789
0.9575,0.5700000000000001,0.6842603750218748,0.31028135968749987,3513.147144459264,3515.40186034542,3513.147144459264,3520.9494441211086,0.2759866250417794,5134.225614550534
0.9575,0.5750000000000001,0.6799117818203124,0.31028135968749987,3517.6835193269353,3519.954612962119,3517.6835193269353,3525.4749274837304,0.27523632488523864,5173.735201218488
0.9575,0.58,0.67556318861875,0.31028135968749987,3522.219757145609,3524.506686305071,3522.219757145609,3529.998626554346,0.2744841573701266,5213.753230615045
0.9575,0.585,0.6712145954171874,0.31028135968749987,3526.7558358820197,3529.058043688591,3526.7558358820197,3534.5205116200927,0.2737301197727901,5254.2895520470565
0.9575,0.59,0.666866002215625,0.31028135968749987,3531.291733405253,3533.6086482620594,3531.291733405253,3539.0405528432666,0.27297420937512307,5295.354271581898
0.9575,0.595,0.6625174090140624,0.31028135968749987,3535.8274274865503,3538.15846303354,3535.8274274865503,3543.558720261069,0.2722164234646414,5336.957760473732
0.9575,0.6,0.6581688158124999,0.31028135968749987,3540.3628957991154,3542.707450807893,3540.3628957991154,3548.074983785373,0.271456759334558,5379.110663923797
0.96,0.0,1.18,0.29277056000000035,2999.9999999999995,2999.9999999999995,2999.9999999999995,2999.9999999999986,0.35,2542.372881355932
0.96,0.005,1.1755638527999999,0.29277056000000035,3003.493602549753,3003.4938142967426,3003.493602549753,3003.575868828009,0.3494379672764319,2554.9387176170185
0.96,0.01,1.1711277056,0.29277056000000035,3006.9868390976817,3006.98768312217,3006.9868390976817,3007.1508296984616,0.3488744357809932,2567.5994383184043
0.96,0.015,1.1666915584,0.29277056000000035,3010.4796942865382,3010.4815866517515,3010.4796942865382,3010.7248639459817,0.3483094028115363,2580.356112643095
0.96,0.02,1.1622554111999999,0.29277056000000035,3013.9721526940475,3013.975504966348,3013.9721526940475,3014.297952822886,0.3477428656660977,2593.2098260417615
0.96,0.025,1.1578192639999998,0.29277056000000035,3017.4641988327585,3017.4694180518627,3017.4641988327585,3017.870077498951,0.34717482164293556,2606.161680544261
0.96,0.03,1.1533831168,0.29277056000000035,3020.9558171498907,3020.9633057988945,3020.9558171498907,3021.4412190611847,0.3466052680405673,2619.212795078336
0.96,0.035,1.1489469695999999,0.29277056000000035,3024.446992027184,3024.4571480024156,3024.446992027184,3025.0113585135987,0.34603420215780756,2632.364305795706
0.96,0.04,1.1445108223999998,0.29277056000000035,3027.937707780747,3027.9509243614375,3027.937707780747,3028.580476776975,0.345461621293807,2645.6173664057333
0.96,0.045,1.1400746751999997,0.29277056000000035,3031.427948660904,3031.4446144787044,3031.427948660904,3032.1485546886524,0.34488752274809037,2658.9731485168813
0.96,0.05,1.135638528,0.29277056000000035,3034.917698852049,3034.9381978603915,3034.917698852049,3035.7155730022782,0.3443119038205955,2672.432841986186
0.96,0.055,1.1312023808,0.29277056000000035,3038.406942472491,3038.431653915824,3038.406942472491,3039.2815123875985,0.34373476181171236,2685.997655276939
0.96,0.06,1.1267662336,0.29277056000000035,3041.8956635743066,3041.924961957217,3041.8956635743066,3042.8463534302164,0.34315609402232217,2699.668815824822
0.96,0.065,1.1223300863999999,0.29277056000000035,3045.383846143188,3045.418101191447,3045.383846143188,3046.4100766313777,0.3425758977538373,2713.447570412729
0.96,0.07,1.1178939392,0.29277056000000035,3048.8714740983014,3048.9110507352775,3048.8714740983014,3049.972662407733,0.3419941703082406,2727.3351855545166
0.96,0.075,1.113457792,0.29277056000000035,3052.358531292126,3052.403789607617,3052.358531292126,3053.5340910911154,0.341410908988126,2741.3329478879123
0.96,0.08,1.1090216447999999,0.29277056000000035,3055.8450015103163,3055.8962967262114,3055.8450015103163,3057.0943429283116,0.3408261110967383,2755.4421645768734
0.96,0.085,1.1045854976,0.29277056000000035,3059.330868471552,3059.3885509095626,3059.330868471552,3060.6533980808413,0.3402397739380141,2769.6641637236285
0.96,0.09,1.1001493504000002,0.29277056000000035,3062.816115827382,3062.880530876589,3062.816115827382,3064.2112366247216,0.33965189481662234,2784.000294790686
0.96,0.095,1.0957132032,0.29277056000000035,3066.3007271620913,3066.3722152462988,3066.3007271620913,3067.7678385502445,0.33906247103800563,2798.4519290331127
0.96,0.1,1.091277056,0.29277056000000035,3069.784685992541,3069.863582537484,3069.784685992541,3071.3231837617577,0.33847149990842146,2813.0204599413305
0.96,0.105,1.0868409088000002,0.29277056000000035,3073.2679757680326,3073.3546111684186,3073.2679757680326,3074.8772520774255,0.3378789787349837,2827.70730369478
0.96,0.11,1.0824047616,0.29277056000000035,3076.7505798701536,3076.845279456592,3076.7505798701536,3078.4300232290166,0.3372849048257046,2842.5138996267265
0.96,0.115,1.0779686144,0.29277056000000035,3080.2324816126375,3080.335565616628,3080.2324816126375,3081.981476861669,0.33668927548953675,2857.4417107005497
0.96,0.12,1.0735324672,0.29277056000000035,3083.7136642412183,3083.8254477537635,3083.7136642412183,3085.531592533671,0.3360920880364157,2872.4922239978423
0.96,0.125,1.06909632,0.29277056000000035,3087.1941109334803,3087.31490388541,3087.1941109334803,3089.0803497162374,0.33549333977730217,2887.666951218652
0.96,0.13,1.0646601728,0.29277056000000035,3090.6738047987205,3090.803911920018,3090.6738047987205,3092.6277277932745,0.33489302802422544,2902.967429194249
0.96,0.135,1.0602240256,0.29277056000000035,3094.1527288778057,3094.292449663089,3094.1527288778057,3096.173706061173,0.33429115009032606,2918.395220412751
0.96,0.14,1.0557878783999999,0.29277056000000035,3097.630866143021,3097.780494816821,3097.630866143021,3099.71826372857,0.3336877032898995,2933.9519135580003
0.96,0.145,1.0513517312,0.29277056000000035,3101.1081994979377,3101.268024979775,3101.1081994979377,3103.2613799161336,0.33308268493843973,2949.6391240620974
0.96,0.15,1.046915584,0.29277056000000035,3104.584711777259,3104.7550176465556,3104.584711777259,3106.803033656333,0.33247609235268344,2965.4584946719633
0.96,0.155,1.0424794367999999,0.29277056000000035,3108.0603857466917,3108.241450207506,3108.0603857466917,3110.3432038932237,0.33186792285065375,2981.4116960303886
0.96,0.16,1.0380432896,0.29277056000000035,3111.535204102793,3111.7272999484344,3111.535204102793,3113.881869482221,0.33125817375170513,2997.500427271962
0.96,0.165,1.0336071424,0.29277056000000035,3115.009149472836,3115.2125440503646,3115.009149472836,3117.4190091898777,0.33064684237656794,3013.726416634363
0.96,0.17,1.0291709952,0.29277056000000035,3118.482204414673,3118.6971595793334,3118.482204414673,3120.9546016936633,0.3300339260473934,3030.0914220854565
0.96,0.17500000000000002,1.024734848,0.29277056000000035,3121.954351416583,3122.181123505709,3121.954351416583,3124.4886255817396,0.32941942208779906,3046.5972319666666
0.96,0.18,1.0202987008000002,0.29277056000000035,3125.425572897148,3125.6644126937463,3125.425572897148,3128.021059352746,0.3288033278229142,3063.245665653157
0.96,0.185,1.0158625535999999,0.29277056000000035,3128.8958512051036,3129.1470038984057,3128.8958512051036,3131.5518814155757,0.3281856405794257,3080.0385742312924
0.96,0.19,1.0114264064,0.29277056000000035,3132.365168619202,3132.628873767534,3132.365168619202,3135.0810700891534,0.3275663576856242,3096.9778411939255
0.96,0.195,1.0069902592,0.29277056000000035,3135.833507348085,3136.1099988415167,3135.833507348085,3138.608603602222,0.32694547647145006,3114.0653831540903
0.96,0.2,1.002554112,0.29277056000000035,3139.3008495301274,3139.5903555529553,3139.3008495301274,3142.1344600931116,0.3263229942685407,3131.303150577599
0.96,0.20500000000000002,0.9981179647999999,0.29277056000000035,3142.7671772333256,3143.0699202263604,3142.7671772333256,3145.658617609537,0.3256989084102771,3148.693128535227
0.96,0.21,0.9936818176000001,0.29277056000000035,3146.2324724551327,3146.548669077879,3146.2324724551327,3149.181054108362,0.3250732162318309,3166.23733747499
0.96,0.215,0.9892456704000001,0.29277056000000035,3149.6967171223546,3150.026578215051,3149.6967171223546,3152.701747455403,0.3244459150702119,3183.9378340152643
0.96,0.22,0.9848095232,0.29277056000000035,3153.159893090989,3153.5036236300284,3153.159893090989,3156.2206754251843,0.323817002264316,3201.796711759285
0.96,0.225,0.9803733760000001,0.29277056000000035,3156.621982146104,3156.9797812051747,3156.621982146104,3159.7378157007465,0.32318647515497306,3219.81610213179
0.96,0.23,0.9759372288,0.29277056000000035,3160.082966001707,3160.4550267228274,3160.082966001707,3163.2531458734143,0.3225543310849951,3237.9981752384883
0.96,0.23500000000000001,0.9715010816,0.29277056000000035,3163.542826300606,3163.929335848895,3163.542826300606,3166.766643442588,0.3219205673992252,3256.3451407490497
0.96,0.24,0.9670649344,0.29277056000000035,3167.0015446142756,3167.4026841382633,3167.0015446142756,3170.2782858155233,0.3212851814445858,3274.859248804416
0.96,0.245,0.9626287872,0.29277056000000035,3170.459102442734,3170.8750470344507,3170.459102442734,3173.7880503071215,0.32064817057012834,3293.5427909492028
0.96,0.25,0.95819264,0.29277056000000035,3173.9154812144047,3174.3463998692805,3173.9154812144047,3177.295914139713,0.32000953212708255,3312.39810108999
0.96,0.255,0.9537564928000001,0.29277056000000035,3177.3706622859913,3177.816717862578,3177.3706622859913,3180.8018544428405,0.3193692634689057,3331.4275564803693
0.96,0.26,0.9493203456000001,0.29277056000000035,3180.8246269423435,3181.285976121909,3180.8246269423435,3184.305848253054,0.318727361951333,3350.633578733597
0.96,0.265,0.9448841984,0.29277056000000035,3184.2773563963333,3184.754149642349,3184.2773563963333,3187.807872513686,0.31808382493242815,3370.0186348637885
0.96,0.27,0.9404480512000001,0.29277056000000035,3187.728831788719,3188.22121330079,3187.728831788719,3191.3079040746493,0.31743864977263275,3389.585238356565
0.96,0.275,0.936011904,0.29277056000000035,3191.1790341880296,3191.687141855415,3191.1790341880296,3194.8059196922272,0.31679183383481835,3409.3359502701683
0.96,0.28,0.9315757568,0.29277056000000035,3194.627944590429,3195.1519099660763,3194.627944590429,3198.3018960288496,0.31614337448433677,3429.2733803680158
0.96,0.28500000000000003,0.9271396096,0.29277056000000035,3198.075543919588,3198.61549217017,3198.075543919588,3201.7958096528982,0.3154932690890718,3449.400188283778
0.96,0.29,0.9227034624,0.29277056000000035,3201.5218130265735,3202.077862890082,3201.5218130265735,3205.287637038486,0.3148415150194907,3469.7190847200764
0.96,0.295,0.9182673152000002,0.29277056000000035,3204.9667326897024,3205.5389964328415,3204.9667326897024,3208.7773545652553,0.3141881096486963,3490.232832681903
0.96,0.3,0.9138311680000001,0.29277056000000035,3208.4102836144402,3208.998866989794,3208.4102836144402,3212.2649385181644,0.31353305035247897,3510.944248746
0.96,0.305,0.9093950208000001,0.29277056000000035,3211.8524464332554,3212.457448636323,3211.8524464332554,3215.7503650872845,0.3128763345093696,3531.8562043673496
0.96,0.31,0.9049588736,0.29277056000000035,3215.2932017055236,3215.9147153316103,3215.2932017055236,3219.2336103675893,0.31221795950069187,3552.971627224147
0.96,0.315,0.9005227264000001,0.29277056000000035,3218.732529917379,3219.3706409184465,3218.732529917379,3222.7146503587473,0.3115579227106158,3574.2935026024666
0.96,0.32,0.8960865792,0.29277056000000035,3222.1704114816134,3222.82519911508,3222.1704114816134,3226.193460964929,0.31089622152621066,3595.824874822111
0.96,0.325,0.891650432,0.29277056000000035,3225.606826737546,3226.2783635199053,3225.606826737546,3229.6700179945788,0.3102328533374992,3617.5688487049883
0.96,0.33,0.8872142848,0.29277056000000035,3229.0417559509065,3229.7301076282447,3229.0417559509065,3233.144297160234,0.3095678155375114,3639.528591087566
0.96,0.335,0.8827781376000001,0.29277056000000035,3232.475179313722,3233.1804048086206,3232.475179313722,3236.6162740783093,0.3089011055223382,3661.7073323789136
0.96,0.34,0.8783419903999999,0.29277056000000035,3235.907076944192,3236.6292283104817,3235.907076944192,3240.0859242688975,0.30823272069118685,3684.108368165968
0.96,0.34500000000000003,0.8739058432000002,0.29277056000000035,3239.337428886575,3240.0765512638573,3239.337428886575,3243.553223155565,0.30756265844643543,3706.735060867681
0.96,0.35000000000000003,0.869469696,0.29277056000000035,3242.766215111076,3243.5223466790676,3242.766215111076,3247.018146065158,0.3068909161936878,3729.5908414398327
0.96,0.355,0.8650335488000002,0.29277056000000035,3246.1934155137224,3246.966587446471,3246.1934155137224,3250.480668227592,0.30621749134182913,3752.6792111322584
0.96,0.36,0.8605974016000001,0.29277056000000035,3249.61900991626,3250.4092463362795,3249.61900991626,3253.940764775664,0.3055423813030818,3776.0037433004723
0.96,0.365,0.8561612544000001,0.29277056000000035,3253.042978066036,3253.850295998448,3253.042978066036,3257.3984107448396,0.30486558349306125,3799.5680852735813
0.96,0.37,0.8517251072,0.29277056000000035,3256.465299635886,3257.2897089453445,3256.465299635886,3260.8535810730727,0.304187095330832,3823.3759602805867
0.96,0.375,0.8472889600000001,0.29277056000000035,3259.8859542240198,3260.7274575834085,3259.8859542240198,3264.306250600596,0.3035069142389649,3847.4311694371886
0.96,0.38,0.8428528128,0.29277056000000035,3263.3049213539175,3264.1635141987995,3263.3049213539175,3267.756394069728,0.3028250376435936,3871.7375937953534
0.96,0.385,0.8384166656,0.29277056000000035,3266.722180474216,3267.5978509499546,3266.722180474216,3271.2039861246785,0.3021414629744715,3896.2991964579287
0.96,0.39,0.8339805184000001,0.29277056000000035,3270.1377109585983,3271.0304398721123,3270.1377109585983,3274.649001311357,0.3014561876650298,3921.120024760758
0.96,0.395,0.8295443712000001,0.29277056000000035,3273.551492105691,3274.461252877005,3273.551492105691,3278.091414077174,0.3007692091524351,3946.204212524817
0.96,0.4,0.8251082240000001,0.29277056000000035,3276.963503138953,3277.890261752617,3276.963503138953,3281.531198770857,0.3000805248776471,3971.5559823809886
0.96,0.405,0.8206720768000001,0.29277056000000035,3280.373723206572,3281.317438163014,3280.373723206572,3284.9683296422477,0.2993901322854774,3997.179648170249
0.96,0.41000000000000003,0.8162359296000001,0.29277056000000035,3283.7821313813565,3284.7427536482573,3283.7821313813565,3288.402780842123,0.2986980288246481,4023.0796174221196
0.96,0.41500000000000004,0.8117997824000001,0.29277056000000035,3287.1887066606396,3288.166179617892,3287.1887066606396,3291.8345264219947,0.29800421194785076,4049.260393914389
0.96,0.42,0.8073636352000002,0.29277056000000035,3290.5934279661647,3291.587687342102,3290.5934279661647,3295.263540333934,0.2973086791118057,4075.7265803172054
0.96,0.425,0.802927488,0.29277056000000035,3293.9962741439936,3295.007247994405,3293.9962741439936,3298.6897964303716,0.296611427777321,4102.482880924851
0.96,0.43,0.7984913408000003,0.29277056000000035,3297.3972239644,3298.424832608197,3297.3972239644,3302.113268463915,0.2959124554093536,4129.534104478543
